long,lat,order,hole,piece,id,group,GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2
-57.75125122,-38.23625183,469,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75208282,-38.23625183,470,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75208282,-38.23652649,471,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75291824,-38.23652649,472,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75291824,-38.23680496,473,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75347137,-38.23680496,474,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75347137,-38.23708344,475,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75402832,-38.23708344,476,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75402832,-38.23736191,477,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75541687,-38.23736191,478,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75541687,-38.23764038,479,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75708389,-38.23764038,480,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75708389,-38.23791504,481,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75763702,-38.23791504,482,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75763702,-38.23819351,483,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.7579155,-38.23819351,484,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.7579155,-38.23847198,485,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75847244,-38.23847198,486,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75847244,-38.23875046,487,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75902939,-38.23875046,488,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75902939,-38.23902893,489,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75930405,-38.23902893,490,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75930405,-38.2393074,491,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75986099,-38.2393074,492,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.75986099,-38.23958206,493,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76013947,-38.23958206,494,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76013947,-38.23986053,495,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76097107,-38.23986053,496,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76097107,-38.24013901,497,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76124954,-38.24013901,498,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76124954,-38.24041748,499,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76180649,-38.24041748,500,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76180649,-38.24069595,501,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76263809,-38.24069595,502,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76263809,-38.24097061,503,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76291656,-38.24097061,504,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76291656,-38.24124908,505,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76319504,-38.24124908,506,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76319504,-38.24152756,507,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76402664,-38.24152756,508,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76402664,-38.24180603,509,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76486206,-38.24180603,510,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76486206,-38.2420845,511,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76597214,-38.2420845,512,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76597214,-38.24236298,513,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76680374,-38.24236298,514,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76680374,-38.24263763,515,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76791763,-38.24263763,516,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76791763,-38.24291611,517,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76874924,-38.24291611,518,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76874924,-38.24319458,519,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76958466,-38.24319458,520,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76958466,-38.24347305,521,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76985931,-38.24347305,522,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.76985931,-38.24375153,523,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77013779,-38.24375153,524,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77013779,-38.24402618,525,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77097321,-38.24402618,526,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77097321,-38.24430466,527,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77180481,-38.24430466,528,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77180481,-38.24458313,529,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77208328,-38.24458313,530,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77208328,-38.2448616,531,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77291489,-38.2448616,532,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77291489,-38.24514008,533,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77375031,-38.24514008,534,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77375031,-38.24541473,535,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77430725,-38.24541855,536,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77430725,-38.24569321,537,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77763748,-38.24569321,538,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77763748,-38.24597168,539,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.77825165,-38.24597168,540,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.78124619,-38.23846054,541,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.78419876,-38.23152542,542,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.78394318,-38.2195816,543,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.78380203,-38.20927048,544,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.79256058,-38.20241165,545,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.79606628,-38.19135284,546,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.79876328,-38.18279648,547,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.80247116,-38.17506027,548,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.80550766,-38.16467667,549,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.80896759,-38.15498734,550,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81086349,-38.14916229,551,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.80940628,-38.14443207,552,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81427002,-38.13637924,553,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.820858,-38.12868881,554,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.82036591,-38.12054062,555,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81949234,-38.11524963,556,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81455612,-38.10965347,557,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81323242,-38.10504913,558,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81488419,-38.09268188,559,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.81816483,-38.08918381,560,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.82128525,-38.08832169,561,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.82445145,-38.08745575,562,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.83169937,-38.08712006,563,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.83577728,-38.08707047,564,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.83657074,-38.07905579,565,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.84341812,-38.06712341,566,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.84667587,-38.06443024,567,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.84286499,-38.06069565,568,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.83717346,-38.05669403,569,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.8296051,-38.05210114,570,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.85023117,-38.03959656,571,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.85655594,-38.03660583,572,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.88224411,-38.05778885,573,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.94353485,-38.01461411,574,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.95988846,-38.02725601,575,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-58.04693604,-37.95807266,576,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-58.04013062,-37.95248413,577,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.9422493,-37.87194824,578,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.84053421,-37.78801346,579,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.73731613,-37.7025528,580,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.67024231,-37.75078201,581,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.67935944,-37.76034164,582,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.70074081,-37.76405334,583,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52160645,-37.89641953,584,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.89586639,585,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.89652634,586,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.89652634,587,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.89708328,588,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52180481,-37.89708328,589,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52180481,-37.89875031,590,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.89875031,591,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.89986038,592,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.89986038,593,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.90013885,594,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.90013885,595,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.90041733,596,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.90041733,597,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52125168,-37.90097046,598,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
-57.52152634,-37.90097046,599,FALSE,1,51,51.1,ARG,Argentina,ARG.1_1,Buenos Aires,NA,ARG.1.52_1,General Pueyrredón,Mar del Plata,NA,Partido,Part,NA,AR.BA.GP
